¹ÉÆ±´úÂë,¹ÉÆ±Ãû³Æ,½»Ò×ÈÕÆÚ,ÐÂÀËÐÐÒµ,ÐÂÀË¸ÅÄî,ÐÂÀËµØÓò,¿ªÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,ÊÕÅÌ¼Û,ºó¸´È¨¼Û,Ç°¸´È¨¼Û,ÕÇµø·ù,³É½»Á¿,³É½»¶î,»»ÊÖÂÊ,Á÷Í¨ÊÐÖµ,×ÜÊÐÖµ,ÊÇ·ñÕÇÍ£,ÊÇ·ñµøÍ£,ÊÐÓ¯ÂÊTTM,ÊÐÏúÂÊTTM,ÊÐÏÖÂÊTTM,ÊÐ¾»ÂÊ,MA_5,MA_10,MA_20,MA_30,MA_60,MA½ð²æËÀ²æ,MACD_DIF,MACD_DEA,MACD_MACD,MACD_½ð²æËÀ²æ,KDJ_K,KDJ_D,KDJ_J,KDJ_½ð²æËÀ²æ,²¼ÁÖÏßÖÐ¹ì,²¼ÁÖÏßÉÏ¹ì,²¼ÁÖÏßÏÂ¹ì,psy,psyma,rsi1,rsi2,rsi3,Õñ·ù,Á¿±È
sh600001,Gºª¸Ö,2006-07-19,,,,3.53,3.53,3.41,3.44,8.529007245829268,3.288305927787788,-0.028249,7375495.0,25480821.0,0.005186,4892734430.0,9598429060.0,0,0,9.325095944107712,0.4035233015012695,1.7927621729684544,0.8266364528307241,3.3399258599523756,3.4469873035087772,3.5233799956762595,3.5530273520539617,3.3860768925378664,5ÈÕ¡¢60ÈÕ¾ùÏßËÀ²æ£»,-0.05414057851085863,-0.016066314669325867,-0.07614852768306551,,23.850863667070954,25.01068203115513,21.5312269389026,ËÀ²æ,3.5400461879836542,3.875173740255128,3.2049186357121804,41.66666666666667,51.38888888888897,27.104495045815604,37.274787086027324,45.805294129171884,0.03389829069767447,0.6596508791218973
sh600001,Gºª¸Ö,2006-07-18,,,,3.52,3.54,3.48,3.54,8.776947228075162,3.383897652575389,0.002833,5509547.0,19330944.0,0.0038740000000000003,5034965080.0,9877453160.0,0,0,9.596174314011117,0.4152536300088409,1.8448773523066209,0.8506665822234065,3.3896334834211572,3.471840839309915,3.5400461879836542,3.571275965070303,3.3809257496171585,,-0.04251067029285238,-0.006547748708942674,-0.07192584316781941,,28.27629550060642,25.590591213197225,33.647704075424805,½ð²æ,3.5472777814791305,3.8881170145476416,3.2064385484106195,50.0,55.55555555555563,35.972944439246746,41.74342793281034,48.035478477200535,0.0169971694915253,0.46627199378911877
sh600001,Gºª¸Ö,2006-07-17,,,,3.44,3.55,3.38,3.53,8.75215238038154,3.3743381525891043,0.017291,11414546.0,39739829.0,0.008025,5020742020.0,9849550750.0,0,0,9.569066477020774,0.41408059715808376,1.8396658343728038,0.8482635692841384,3.4297815576869626,3.4986061852969295,3.5472777814791305,3.6006137359003008,3.373715891920169,,-0.03678131694143838,0.0024429816870347575,-0.07844859725694628,,22.414443250909603,24.247739069492624,18.747851613743563,,3.556849395291864,3.896044920511104,3.2176538700726236,50.0,56.944444444444514,34.178169655320275,41.09609050475701,47.79186870291824,0.04899135127478749,0.7447761644922666
sh600001,Gºª¸Ö,2006-07-14,,,,3.48,3.52,3.4,3.47,8.603391144108757,3.3169841791474663,-0.005731,9454257.0,32839200.0,0.006647,4935403620.0,9682136290.0,0,0,9.406419455078733,0.4070424000535409,1.8083967267699044,0.8338454916485288,3.4641940734132213,3.5377983796575543,3.556849395291864,3.625304776845802,3.3674412045920095,10ÈÕ¡¢20ÈÕ¾ùÏßËÀ²æ£»,-0.027960246782427145,0.012249056344153044,-0.08041860625316039,,16.576210330909863,25.164386978784133,-0.6001429648386747,,3.568357757883617,3.8982446049241424,3.2384709108430916,50.0,56.944444444444514,23.44962424592397,37.262057598765956,46.345637442942134,0.034383942363112485,0.5855388422431788
sh600001,Gºª¸Ö,2006-07-13,,,,3.68,3.69,3.49,3.49,8.652981380399826,3.336103387662157,-0.056757,22150689.0,79402077.0,0.015574000000000001,4963849750.0,9737941110.0,0,0,9.460635129059414,0.4093884657550553,1.8188197626375375,0.8386515175270653,3.506253809209595,3.5817698913913874,3.568357757883617,3.658424639197146,3.359639700710195,,-0.010454981803122543,0.022301382125798092,-0.06551272785784126,,18.38283401488329,29.458475302721265,-3.768448560792656,,3.5747205347578848,3.9037061862434093,3.2457348832723603,58.333333333333336,58.3333333333334,24.561753889800823,38.018231110140356,46.759438769715864,0.05405404011461312,1.2723385983000686
sh600001,Gºª¸Ö,2006-07-12,,,,3.75,3.76,3.68,3.7,9.173650247497017,3.536844045131697,-0.013333000000000001,10551788.0,39149159.0,0.0074189999999999985,5262534120.0,10323891720.0,0,0,10.02989970585657,0.4340221556209553,1.9282616392476868,0.8891147892516988,3.5540487470651527,3.6190498194057503,3.5747205347578848,3.6977346348357547,3.3521402064117187,,0.010093491275193323,0.030490473108028254,-0.04079396366566986,,27.574251022324933,34.99629594664025,12.730161173694299,,3.5701153377453316,3.913707046347371,3.2265236291432924,58.333333333333336,56.944444444444514,41.9828607032711,47.24599565537288,51.37491083699165,0.021333340540540258,0.6952559202672504
sh600001,Gºª¸Ö,2006-07-11,,,,3.75,3.78,3.73,3.75,9.297615352998543,3.5846380239044144,0.010782,23059435.0,86541606.0,0.016212999999999998,5333649450.0,10463403770.0,0,0,10.165438890808275,0.43988731987474106,1.9543192289167703,0.9011298539480402,3.5540481951986473,3.622873096622947,3.5701153377453316,3.719491451655374,3.341605358955377,,0.015734951916068773,0.03558971856623699,-0.03970953330033643,,32.27046744257831,38.70731840879791,19.396765510139105,,3.5714995862091237,3.9154233624820525,3.227575809936195,66.66666666666666,56.944444444444514,48.85850019828347,49.88874812656851,52.55862061268637,0.013477093333333245,1.4551824747613682
sh600001,Gºª¸Ö,2006-07-10,,,,3.69,3.73,3.67,3.71,9.198437796674796,3.546400731220397,0.00542,15515085.0,57442927.0,0.010908,5276757190.0,10351794130.0,0,0,10.057007542846913,0.4351951884717125,1.933473157181504,0.8915178021909672,3.5674308129068715,3.6126072083335514,3.5714995862091237,3.726931379275902,3.3302739451861565,5ÈÕ¡¢10ÈÕ¾ùÏßËÀ²æ£»5ÈÕ¡¢20ÈÕ¾ùÏßËÀ²æ£»,0.017840339085694268,0.04055341022877904,-0.04542614228616955,,31.73903449720082,41.92574389190771,11.365615707787043,,3.5850369146560794,3.9406126770637098,3.229461152248449,58.333333333333336,56.944444444444514,42.590037664144546,47.74514945128462,51.70547613273273,0.01626016172506728,1.0583413636775523
sh600001,Gºª¸Ö,2006-07-07,,,,3.74,3.75,3.64,3.69,9.148851024124044,3.527282858129335,-0.013368999999999999,15770150.0,58255354.0,0.011087999999999999,5248311060.0,10295989310.0,0,0,10.00279186886623,0.4328491227701982,1.9230501213138709,0.8867117763124307,3.611402685901863,3.6098890874107306,3.5850369146560794,3.730370193575792,3.3191143018603957,,0.024161334486959785,0.046231678014550234,-0.0441406870551809,,35.84384586344829,47.01909858926115,13.493340411822572,,3.596271546048025,3.9608410264360128,3.231702065660037,50.0,58.33333333333341,39.50037211270788,46.70019410286438,51.28572628962229,0.029411764227642245,1.0794975210673883
sh600001,Gºª¸Ö,2006-07-06,,,,3.69,3.75,3.69,3.74,9.272819345960183,3.5750780769399446,0.010811,10987743.0,40883488.0,0.007725,5319426380.0,10435501360.0,0,0,10.138331053817934,0.4387142870239839,1.949107710982953,0.8987268410087719,3.6572859735731553,3.60442764180405,3.596271546048025,3.723274091482001,3.3092043191331926,10ÈÕ¡¢20ÈÕ¾ùÏß½ð²æ£»,0.033824332648582534,0.05174926389644784,-0.03584986249573062,,44.942239383407724,52.606724952167575,29.613268245888023,,3.6060473763265515,3.987932096113554,3.224162656539549,58.333333333333336,59.72222222222229,44.488474465352006,48.943142558881725,52.376386990319666,0.01621621925133676,0.6201498230776376
sh600001,Gºª¸Ö,2006-07-05,,,,3.82,3.82,3.67,3.7,9.173643090508696,3.53684128579917,-0.031414,13899695.0,51625086.0,0.009773,5262534120.0,10323891720.0,0,0,10.02989970585657,0.4340221556209553,1.9282616392476868,0.8891147892516988,3.684050891746323,3.5997726878437675,3.6060473763265515,3.7068263603748735,3.297256384656881,,0.04079941954835853,0.056230496708414165,-0.030862154320111274,,51.23688848687626,56.438967736547504,40.83272998753377,ËÀ²æ,3.620993527950494,4.035056986968883,3.206930068932105,50.0,58.33333333333341,39.38546099710363,47.07918706483664,51.58703923782103,0.03926699999999994,0.6679757002985042
sh600001,Gºª¸Ö,2006-07-04,,,,3.93,3.94,3.77,3.82,9.471170438669043,3.6515511124455338,-0.030456999999999998,17126385.0,66006948.0,0.012041,5433210910.0,10658720640.0,0,0,10.35519374974066,0.4480985498300411,1.9907998544534868,0.917950944522918,3.6916979980472204,3.6082515366574186,3.620993527950494,3.6944462663596407,3.2899378232192364,,0.053001921277702646,0.06008826599842807,-0.01417268944145085,,66.56121508325553,59.04000736138312,81.60363052700035,,3.651617511201983,4.214394034073705,3.0888409883302606,58.333333333333336,58.33333333333341,51.13777261106252,52.333176268569595,54.16826967848534,0.04314720157068053,0.8002866817962901
sh600001,Gºª¸Ö,2006-07-03,,,,3.94,3.96,3.86,3.94,9.76869560057578,3.766260096195356,0.002545,15259965.0,59772601.0,0.010729,5603887690.0,10993549560.0,0,0,10.680487793624751,0.4621749440391269,2.0533380696592864,0.9467870997941372,3.6577836037602056,3.595949377661357,3.651617511201983,3.6797942237450045,3.2800021408235436,5ÈÕ¡¢20ÈÕ¾ùÏß½ð²æ£»20ÈÕ¡¢30ÈÕ¾ùÏßËÀ²æ£»,0.0561262677351233,0.06185985217860941,-0.011467168886972218,,71.9006461542951,55.27940350044691,105.1431314619915,,3.669057975439923,4.330775170635623,3.007340780244223,66.66666666666666,56.94444444444452,68.06193686815624,58.296845137860366,56.896527043259525,0.025445304568527893,0.7457155975121502
sh600001,Gºª¸Ö,2006-06-30,,,,3.88,3.97,3.8,3.93,9.743897381739254,3.7566992964857993,0.012887000000000001,31315635.0,121591766.0,0.022018,5589664620.0,10965647150.0,0,0,10.65337995663441,0.4610019111883696,2.0481265517254696,0.944384086854869,3.608375488919571,3.575900410926198,3.669057975439923,3.665042543463175,3.2682956823000064,5ÈÕ¡¢10ÈÕ¾ùÏß½ð²æ£»,0.04761822770101043,0.06329324828948094,-0.03135004117694101,,62.26273393732506,46.96878217352282,92.85063746492953,,3.696752013100022,4.509670772004943,2.8838332541951,66.66666666666666,52.77777777777786,67.31050576515439,57.9305667316567,56.7224198457607,0.043814450381679304,1.5303459917266329
sh600001,Gºª¸Ö,2006-06-29,,,,3.74,3.89,3.74,3.88,9.619925403069892,3.708902667805786,0.037433,26441738.0,101439704.0,0.018943,5415885610.0,10723471410.0,0,0,10.418100621159978,0.4508207082501138,2.0028937846582053,0.92352741401561,3.5515693100349184,3.554945624375871,3.696752013100022,3.64440283359493,3.2581592082510467,,0.037039709261338594,0.06721200343659857,-0.06034458835051995,,49.276453847164056,39.321806291621705,69.18574895824877,,3.737077042550754,4.750511973547104,2.723642111554404,58.333333333333336,48.6111111111112,63.75818358988493,56.166296719976614,55.86838834859413,0.04010694587628871,1.4924284272672683
sh600001,XDGºª¸Ö,2006-06-28,,,,3.66,3.76,3.63,3.74,9.272816078792452,3.5750768173036582,0.026737,16857839.0,62275116.0,0.012077,5220467050.0,10336542030.0,0,0,10.042189774755895,0.434553981696275,1.930624421438664,0.8902042599682339,3.515494483941185,3.530391250110044,3.737077042550754,3.623183997194103,3.247690847270501,5ÈÕ¡¢10ÈÕ¾ùÏßËÀ²æ£»,0.027865479420139394,0.07475507698041356,-0.09377919512054833,,36.03589289195822,34.34448251385053,39.41871364817361,,3.7678006291715853,4.896118368385647,2.639482889957524,50.0,47.222222222222314,51.44768704275173,50.87918972635297,53.40094392324115,0.0356887192513371,0.9193606049334938
sh600001,Gºª¸Ö,2006-06-27,,,,3.78,3.79,3.69,3.74,9.031345007331431,3.481979141010461,-0.010582,12442416.0,46424439.0,0.008914,5220467050.0,10336542030.0,0,0,10.042189774755895,0.434553981696275,1.930624421438664,0.8902042599682339,3.5248050752675892,3.517357578867742,3.7678006291715853,3.6051846678297044,3.2380422739297594,,0.029376414773295778,0.0864774763704821,-0.11420212319437265,,37.38717267127062,33.49877732479669,45.163963364218475,,3.7840934647470745,4.9627946414801665,2.6053922880139826,50.0,45.83333333333343,39.54259696955106,46.7861609745574,51.59673134734939,0.026455026737967846,0.5890668566918986
sh600001,Gºª¸Ö,2006-06-26,,,,3.73,3.8,3.69,3.78,9.12793683491854,3.5192195219921825,0.013405000000000002,15257911.0,57105543.0,0.010931,5276300930.0,10447093280.0,0,0,10.149592872340602,0.4392016177944567,1.9512728106631376,0.8997251610015955,3.5341151515624802,3.5303919640847203,3.7840934647470745,3.5859438557923076,3.2286757661189722,5ÈÕ¡¢10ÈÕ¾ùÏß½ð²æ£»,0.04035666054083897,0.10075274176977868,-0.12079216245787941,,37.50933043547732,31.55457965155973,49.41883200331248,,3.790610746658321,5.0053944550322145,2.5758270382844275,50.0,44.44444444444454,43.06237051833544,48.26071167037499,52.374085471729224,0.029490621693121777,0.6946390587869026
sh600001,Gºª¸Ö,2006-06-23,,,,3.78,3.78,3.69,3.73,9.007195380838402,3.4726684020625336,-0.015831,17586381.0,65395379.0,0.012598999999999999,5206508590.0,10308904220.0,0,0,10.01533900278853,0.433392072776831,1.9254623245994875,0.8878240349251987,3.543425332932796,3.560184741901453,3.790610746658321,3.5620479767089153,3.217983268457591,5ÈÕ¡¢30ÈÕ¾ùÏßËÀ²æ£»10ÈÕ¡¢30ÈÕ¾ùÏßËÀ²æ£»,0.04999269310358834,0.1158517620770136,-0.13171813794685053,,30.588319977540305,28.577204259600936,34.61055141341904,,3.7826973163209745,5.0031807447724805,2.5622138878694685,41.66666666666667,43.05555555555566,37.24343607866707,46.32221832354781,51.49873412619007,0.023746705093833698,0.7003620824584771
sh600001,Gºª¸Ö,2006-06-22,,,,3.91,3.91,3.77,3.79,9.152081990835317,3.5285285373371176,-0.025707,29537862.0,112675372.0,0.021161000000000003,5290259390.0,10474731100.0,0,0,10.176443654023203,0.4403635271343063,1.9564349093700808,0.9021053869058514,3.5583219387167957,3.5881154502920247,3.7826973163209745,3.5397038016231774,3.209477223396862,,0.0663043586131904,0.1323165293203699,-0.13202434141435904,,32.156989770232,27.571646400631256,41.327676509433495,,3.7603531966404242,4.978886136583651,2.5418202566971972,41.66666666666667,43.05555555555566,41.482822274660315,48.31332285425785,52.61072652427311,0.03598971503957782,1.05285632937281
sh600001,Gºª¸Ö,2006-06-21,,,,3.75,3.96,3.72,3.89,9.39356229679913,3.6216297739356818,0.026385000000000002,30786668.0,117984789.0,0.022056,5429844080.0,10751109230.0,0,0,10.44495140284258,0.4519826175899633,2.0080558833651483,0.925907639919866,3.545288016278876,3.6123220648093612,3.7603531966404242,3.5182906294983587,3.200886552581778,,0.08047197087402358,0.14881957199716478,-0.1366952022462824,,30.994105345003163,25.278974715830884,42.42436660334772,,3.7375436312107495,4.961432114243106,2.513655148178393,50.0,43.05555555555566,49.27272513458541,51.70907836490004,54.490009630523964,0.06332452442159375,1.1451158087703897
sh600001,Gºª¸Ö,2006-06-20,,,,3.85,3.85,3.75,3.79,9.15208454605156,3.5285295224849174,-0.010444,16657359.0,63193356.0,0.011934,5290259390.0,10474731100.0,0,0,10.176443654023203,0.4403635271343063,1.9564349093700808,0.9021053869058514,3.5099100824678664,3.633735519243596,3.7375436312107495,3.4853950148265613,3.190885250593127,,0.0879050959478298,0.16590647227795008,-0.15600275266024055,,23.41423494058166,22.42140940124475,25.399886019255483,½ð²æ,3.721716646786826,4.951846729705887,2.4915865638677657,41.66666666666667,43.05555555555566,39.861902470583175,48.38351869214795,52.87690046865716,0.02610965699208434,0.619317244464772
sh600001,Gºª¸Ö,2006-06-19,,,,3.77,3.91,3.65,3.83,9.248677736329787,3.565770428843761,0.005249,30983794.0,117099792.0,0.022197,5346093270.0,10585282350.0,0,0,10.283846751607905,0.44501116323248796,1.9770832985945543,0.9116262879392131,3.526668776606934,3.7072856447426354,3.721716646786826,3.454671755361568,3.1825766666362694,10ÈÕ¡¢20ÈÕ¾ùÏßËÀ²æ£»,0.1055931452486889,0.18540681636048012,-0.15962734222358244,,19.7367370262571,21.924996631576295,15.360217815618704,,3.7096136097316617,4.955739314302347,2.463487905160976,41.66666666666667,45.83333333333343,42.48948049462526,49.636904486270346,53.605267813819715,0.06824144647519581,1.122623139305175
sh600001,Gºª¸Ö,2006-06-16,,,,3.74,3.83,3.7,3.81,9.200384915906195,3.5471514309825345,0.024194,32309211.0,121459339.0,0.023147,5318176330.0,10530006720.0,0,0,10.230145197957935,0.4426873449731944,1.9667591030484344,0.906865836991922,3.5769441508700837,3.7622155399536745,3.7096136097316617,3.4214657631029097,3.1746348314802137,,0.12284182650526798,0.2053602341384279,-0.16503681526631986,,17.105105539385637,23.019126434235897,5.277063749685119,,3.689131438204457,4.94043024723018,2.437832629178734,41.66666666666667,47.222222222222314,40.86545181086549,49.03179472462833,53.29703306132735,0.03494625196850387,1.2299732359510822
sh600001,Gºª¸Ö,2006-06-15,,,,3.66,3.76,3.61,3.72,8.983049027729312,3.4633589251475154,0.005405,23688970.0,87594741.0,0.016971,5192550120.0,10281266410.0,0,0,9.988488230821163,0.432230163857387,1.9203002277603105,0.8854438098821634,3.6179089618672258,3.8385584018242,3.689131438204457,3.3876390461739816,3.167285458460536,5ÈÕ¡¢20ÈÕ¾ùÏßËÀ²æ£»,0.1449663783421853,0.22598983604671788,-0.16204691540906518,,14.657658309078442,25.976136881661024,-7.97929883608672,,3.66958037073613,4.9218363332635615,2.4173244082086986,41.66666666666667,48.6111111111112,33.86104496155029,46.373768011268616,51.91935191899418,0.04054052419354848,0.8765392155794041
sh600001,Gºª¸Ö,2006-06-14,,,,3.85,3.85,3.59,3.7,8.9347566679391,3.4447401048806348,-0.046392,30842300.0,113669031.0,0.022096,5164633180.0,10225990780.0,0,0,9.934786677171196,0.4299063455980934,1.9099760322141903,0.8806833589348724,3.6793561133398187,3.943762834991491,3.66958037073613,3.360329500845344,3.160909428373733,,0.17962835050498516,0.24624570047285102,-0.13323469993573173,,17.02465540254895,31.63537616795232,-12.196786128257784,,3.649098212310683,4.901287549039725,2.3969088755816417,41.66666666666667,50.000000000000085,32.377896965148395,45.79801849174354,51.61542106937388,0.0670102918918919,1.003836249751639
sh600001,Gºª¸Ö,2006-06-13,,,,4.1,4.1,3.82,3.88,9.369422936824252,3.612322993180253,-0.053659000000000005,20173032.0,79642086.0,0.014452000000000001,5415885610.0,10723471410.0,0,0,10.418100621159978,0.4508207082501138,2.0028937846582053,0.92352741401561,3.7575609560192964,4.0182436794754555,3.649098212310683,3.335192265162878,3.1545615806653093,,0.22315258975805952,0.2629000379648175,-0.07949489641351593,,22.394125960966274,38.940736550654,-10.699095218409184,,3.6137198016460976,4.866586069660208,2.360853533631987,50.0,52.77777777777786,38.92505204371257,50.24918988081417,54.59207378933083,0.06829264948453606,0.5967073308081391
sh600001,Gºª¸Ö,2006-06-12,,,,4.05,4.17,3.95,4.1,9.90068372481405,3.8171473001595126,0.01737,24327601.0,98880562.0,0.017429,5722971900.0,11331503300.0,0,0,11.008817672448695,0.4763827074207215,2.1164599281944594,0.97589237099093,3.8879025128783082,4.0377949654094545,3.6137198016460976,3.306641326265293,3.1448564455465275,,0.25839650519954027,0.27283690001650696,-0.028880789633933368,ËÀ²æ,31.30360724210301,47.21404184549786,-0.5172619646866963,,3.5629795941126425,4.812539300850295,2.31341988737499,58.333333333333336,54.16666666666674,49.021281971828465,56.389481412265994,58.5468376220564,0.05459058536585348,0.5683082597541008
sh600001,Gºª¸Ö,2006-06-09,,,,3.99,4.24,3.92,4.03,9.731645050290503,3.7519754859682433,-0.0049380000000000005,36095936.0,147367641.0,0.02586,5625262630.0,11138038610.0,0,0,10.820862249246657,0.4682493441438021,2.080325246584689,0.959230793967242,3.947486929037237,4.021036751415214,3.5629795941126425,3.274676657934506,3.131737571978091,5ÈÕ¡¢10ÈÕ¾ùÏßËÀ²æ£»,0.2787672241222401,0.2764469987207486,0.0046404508029829206,,37.47828668014799,55.169259147195284,2.0963417460533975,,3.5154979772887507,4.762199755751933,2.2687961988255685,50.0,55.555555555555635,45.256315387287245,54.77771467708149,57.61047422079887,0.07901236724565763,0.6764569389567594
sh600001,Gºª¸Ö,2006-06-08,,,,4.07,4.14,3.81,4.05,9.779938386040774,3.7705946825104815,-0.01699,42183298.0,169083642.0,0.030220999999999998,5653179560.0,11193314230.0,0,0,10.874563793181393,0.4705731619826901,2.0906494402630424,0.9639912440533124,4.059207841781147,3.9772791823499505,3.5154979772887507,3.2455050106872836,3.1195638392160387,,0.3073485486412739,0.27586694237037573,0.06296321254179638,,49.02788753656184,64.01474538071894,19.05417184824765,,3.4712749118428547,4.713143904023626,2.2294059196620832,50.0,59.72222222222231,46.066297453379995,55.313081377521364,57.96898330645532,0.08009711111111095,0.6578579132388498
sh600001,Gºª¸Ö,2006-06-07,,,,4.55,4.55,4.12,4.12,9.948971410301802,3.835764318278025,-0.100437,46256367.0,197850724.0,0.033139,5750888840.0,11386778920.0,0,1,11.06251921638343,0.4787065252596096,2.1267841218728134,0.9806528210770004,4.208169556643135,3.908384328471514,3.4712749118428547,3.2191264330217786,3.106938723786471,,0.3374624148537584,0.2679965408026512,0.13893174810221443,,60.39897416198561,71.50817430279749,38.18057388036186,,3.411224762618042,4.64496925251164,2.1774802727244436,50.0,63.88888888888897,48.60357229206141,57.103718702827976,59.204807349742836,0.09388642961165039,0.6623193522048082
sh600001,Gºª¸Ö,2006-06-06,,,,4.38,4.59,4.2,4.58,11.059782817103192,4.264030777475313,0.036199,65172056.0,286592052.0,0.046689999999999995,6392978370.0,12658118320.0,0,0,12.297654862895609,0.532154341439713,2.364240602623676,1.0901431851137109,4.278926402931586,3.8413517431779303,3.411224762618042,3.190575534164022,3.0930863806765756,,0.3643546605980328,0.2506300722898744,0.2274491766163168,,70.64772232672226,77.06277437320342,57.81761823375993,,3.3283648106710317,4.506210386137839,2.1505192352042237,58.333333333333336,66.66666666666676,69.59553913804929,70.93730063852196,68.38635216961164,0.08823528602620057,0.8630578407010597
sh600001,Gºª¸Ö,2006-06-05,,,,4.85,4.9,4.17,4.42,10.673415837211957,4.115069380954154,-0.045356,77093775.0,337618801.0,0.055230999999999995,6169642880.0,12215913310.0,0,0,11.868042462841556,0.5135637966265806,2.2816470438580154,1.0520595801190438,4.187687417940571,3.7361476488310443,3.3283648106710317,3.146818047940045,3.0712498892551365,,0.34977392880284874,0.2221989252128348,0.2551500071800279,,73.81195907693784,80.270300396444,60.8952764379255,,3.251090874677525,4.3826427736302005,2.1195389757248497,58.333333333333336,66.66666666666676,65.24456964617092,68.5046010549535,66.66305216806306,0.15766744796380094,1.020383870501259
sh600001,Gºª¸Ö,2006-06-02,,,,5.34,5.34,4.56,4.63,11.180519478687296,4.310580049687792,-0.045361,89905514.0,452921440.0,0.06440900000000001,6462770710.0,12796307380.0,0,0,12.43190873244768,0.5379638864573387,2.3900510886873265,1.1020443111901082,4.094586573793162,3.657011679509676,3.251090874677525,3.1095776323382234,3.0533067012334816,,0.34124297072019916,0.19030517431533128,0.30187559280973575,,82.31418274686216,83.4994710561971,79.94360612819227,ËÀ²æ,3.1621793683488706,4.201766659880631,2.12259207681711,66.66666666666666,66.66666666666676,77.35146387984624,76.1760843083579,71.5702325940212,0.1608247127429805,1.2407130492311875
sh600001,Gºª¸Ö,2006-06-01,,,,4.53,4.95,4.35,4.85,11.711777413962029,4.515403256820424,0.077778,70772163.0,337057437.0,0.050702,6769857010.0,13404339270.0,0,0,13.022625783736393,0.5635258856279464,2.503617232223581,1.154409268165428,3.895350522918725,3.5397044745847417,3.1621793683488706,3.0608547622232503,3.032669235861457,30ÈÕ¡¢60ÈÕ¾ùÏß½ð²æ£»,0.3054842911040798,0.1525707252141143,0.30582713177993104,,90.1379407869599,84.09211521086458,102.22959193915054,,3.0686128337722685,3.922567369927103,2.214658297617434,75.0,65.27777777777787,92.30488310116152,85.35541031405309,77.28171550258935,0.13333336082474245,1.1194752724676353
sh600001,Gºª¸Ö,2006-05-31,,,,4.07,4.5,3.96,4.5,10.8665953600482,4.189548549720279,0.100244,74621314.0,324571952.0,0.05346,6281310630.0,12437015810.0,1,0,12.082848658010967,0.522859068822944,2.3229438223069625,1.0711013821857671,3.6085991002998647,3.395397906480798,3.0686128337722685,3.0065457779876894,3.009464414253813,,0.2345450783426699,0.1143423337416229,0.240405489202094,,88.08047439883067,81.06920242281693,102.10301835085815,,2.993666558006587,3.6937501509211543,2.2935829650920194,75.0,63.88888888888897,89.65303583094976,82.23323938018224,74.13472869573313,0.13202928000000014,1.4249839825798298
sh600001,Gºª¸Ö,2006-05-30,,,,4.17,4.24,3.97,4.09,9.876532260160657,3.807835852520241,0.043367,65375725.0,269047693.0,0.046836,5709013440.0,11303865480.0,0,0,10.981966890766095,0.4752207980808718,2.1112978294875164,0.9735121450866742,3.403777083424248,3.2799527451459403,2.993666558006587,2.963719266255386,2.9936653998881573,20ÈÕ¡¢60ÈÕ¾ùÏß½ð²æ£»,0.17376721581968235,0.08429164759136112,0.17895113645664246,,82.120711598246,77.56356643481006,91.2350019251179,,2.94106450669321,3.545459956375282,2.3366690570111377,66.66666666666666,63.88888888888897,84.40767213985754,76.95829118395864,69.37185214494231,0.06887752811735925,1.5319874327197833
sh600001,Gºª¸Ö,2006-05-29,,,,3.6,3.92,3.59,3.92,9.466019396972166,3.649565160217106,0.101124,61639173.0,240328730.0,0.044159,5471719480.0,10834022660.0,1,0,10.525503718744682,0.4554683443482954,2.023542173882679,0.9330483150489718,3.2846078797214893,3.189644637882771,2.94106450669321,2.933616511096417,2.984228263809169,20ÈÕ¡¢30ÈÕ¾ùÏß½ð²æ£»,0.13253033186605911,0.061922755534280796,0.14121515266355664,,80.06180134232315,75.28499385309208,89.6154163207853,½ð²æ,2.9014966111941503,3.418223932694878,2.3847692896934225,58.333333333333336,65.27777777777787,81.09644664280134,74.02739227740949,66.95386823196559,0.09269666326530612,1.6290369929611812
sh600001,Gºª¸Ö,2006-05-26,,,,3.31,3.64,3.31,3.56,8.596687927038339,3.3143997953156097,0.075529,43686874.0,154491699.0,0.031298,4969214630.0,9839061400.0,0,0,9.558875830767118,0.41363961904425456,1.8377066689946493,0.8473602048874962,3.2194367852261623,3.104922436810102,2.9014966111941503,2.907858410145005,2.975030920749633,,0.09408419291806558,0.0442708614513362,0.09962666293345876,,70.09270201348473,72.89659010847653,64.48492582350113,,2.8796179248559484,3.363720056469081,2.395515793242816,58.333333333333336,66.66666666666676,69.76584295722394,65.5114903057049,60.649213378814196,0.09969791292134844,1.0542763657295962
sh600001,Gºª¸Ö,2006-05-25,,,,3.37,3.37,3.21,3.31,7.9929857093935555,3.0816461437261204,-0.026470999999999998,16509029.0,54217338.0,0.011826999999999999,4620252930.0,9148116080.0,0,0,8.887606463576294,0.3845918931153148,1.7086542349408644,0.7878545727830705,3.1840584262507297,3.053716772227582,2.8796179248559484,2.8951345467843894,2.9702911882047998,,0.07777036991742614,0.03181752858465385,0.09190568266554458,,65.55571968689377,74.29853415597245,48.07009074873639,,2.8744974852969083,3.3501299330076093,2.3988650375862073,58.333333333333336,66.66666666666676,53.70887951042048,56.41428275040378,54.9262896257948,0.04705880362537773,0.4103224724337924
